so_name,fecha,cliente,empresa,so_total,linea_descripcion,producto,cantidad,subtotal_linea
SO2027,2022-03-02,MONDELEZ MEXICO,SERVICIOS FTS,28768.0,"Mantenimiento preventivo a 4 climas de tableros eléctricos área procesos L6  • Desinstalación e Instalación de la unidad. • Desinfección de evaporador. • Limpieza de filtros. • Medición y evaluación de corriente de consumo. • Limpieza en intercambiadores de calor. • Limpieza de compresor. • Revisión, Análisis y diagnostico de la unidad. • ""setup"" y puesta marcha.",Mantenimiento preventivo a 4 climas de tableros eléctricos área procesos L6,4.0,24800.0
SO2026,2022-03-02,MONDELEZ MEXICO,SERVICIOS FTS,29580.0,"Servicio de Mantenimiento Preventivo a Polipasto L6 Incluye:  - Revisión de caja de engranajes y sistema neumático - Revisión de conexiones empernadas y apriete de pernos - Revisión  de tuercas de bloqueo - Revisión de conexiones eléctricas, puesta a tierra, dispositivos eléctricos contra diagrama y revisión de conexiones relacionadas a la seguridad del equipo. - Revisión del estado de la cadena - Revisión de la sujeción de los extremos de la cadena. - Revisión de la correcta lubricación de la cadena. - Revisión de gancho, cerrojo de seguridad en buen estado y su funcionamiento. Revisión de giro, revisión de apertura se gancho de bloqueo y suspensión.  - Lubricación de rodamientos. - Lubricación de cadenas y engranajes - Lubricación de pasadores de suspensión de cadena. - Aplicación de grasa a engranajes. - Retiro de grasa en exceso. - Pruebas de peso con Carga de Mondelez.  Incluye equipo de elevación para maniobras.",Servicio de Mantenimiento Preventivo a Polipasto L6,1.0,25500.0
SO2098,2022-03-01,MONDELEZ MEXICO,SERVICIOS FTS,377000.0,Matenimiento y Calibracion de rayos X de Linea 14   Serie :  - 4400000066 - 4400000065 - 4400000064 - 4400000063 - 4400000062  OBSERVACION:   - INCLUYE MANO DE OBRA  -HERRAMIENTAS - REFACCIONES NECESARIAS,Matenimiento y ajuste de rayos X de Linea 3,5.0,325000.0
SO2097,2022-02-28,MONDELEZ MEXICO,SERVICIOS FTS,40716.0,"Instalación de clima Rittal en tablero Horno L11 Incluye:  Montaje de clima (Suministrado por Modlz.) en tablero eléctrico de Horno linea 11:  Clima marca Rittal, modelo: Blue 4000 watts. Se realizara corte a puerta lateral de tablero mediante pulidor y disco de corte, medidas a especificar con modelo de clima. Suministro e instalación de 1 Guarda motor trifásicos con capacidad de protección de 20 ampers, para remplazo de guarda motor existente. Suministro e instalación de cable monopolar eléctrico en caso necesario. Se incluye ajustes de set point a clima mediante panel de control local.",Instalación de clima Rittal en tablero Horno L11,1.0,35100.0
SO2095,2022-02-28,MONDELEZ MEXICO,SERVICIOS FTS,75518.32,"Servicio de Técnico especialista en automatización Planta Monterrey  48 hrs. de Servicio. (Sab, Dom, Lun, Mar.) Turno Noche  Habilidades: - Experiencia técnica en Automatización - Dominio de marca Allen Bradley - Seguimiento a Proyectos. - Capacidad administrativa. - Trabajo en equipo - Certificados DC3 en : Trabajos Eléctricos , LOTO, ARC FLASH.",Servicio de Técnico especialista en automatización Planta Monterrey,1.0,65102.0
SO2086,2022-02-25,British American Tobacco Mexico S.A. de C.V.,SERVICIOS FTS,9512.0,Servicio de suministro de refacciones:  - Suministro válvula de manómetro tipo esfera de 1/4. - Mano de obra para cambio de válvula tipo esfera de 1/4 - Acordonamiento de área. - Equipo de seguridad - Limpieza,Servicio de suministro de refacc,1.0,8200.0
SO2082,2022-02-25,MONDELEZ MEXICO,SERVICIOS FTS,17864.0,"Suministro candados Master Lock Combinación  Suministro de 35 Candados. Master Lock Juego de candados modelo 653D con combinación, El cuerpo de metal duradero de 2 pulgadas (50 mm) soporta el abuso y la caja de níquel endurecido.  Dije de 1/4 pulgada de diámetro. Ventana lateral de combo de lectura rápida para una fácil visualización.",Suministro candados Master Lock Combinación,1.0,15400.0
SO2088,2022-02-23,British American Tobacco Mexico S.A. de C.V.,SERVICIOS FTS,11368.0,Servicio de suministro y reparación:  - Manómetro de tubería de agua helada de 0 a 7 kg/cm2 - Suministro de pasador en ducto de inyección. - Equipo de seguridad - Limpieza,Servicio de suministro y reparacion:,1.0,9800.0
SO2087,2022-02-23,British American Tobacco Mexico S.A. de C.V.,SERVICIOS FTS,16240.0,Servicio de reparacion:  - Reparación de fuga en válvula de vapor ULA 5 - Reparación de puertas dañadas ULA 5 - Acordonamiento de área - Equipo de seguridad - Limpieza,Servicio de Reparación,1.0,14000.0
SO2080,2022-02-23,Servicios Integrados de Compra SA de CV,SERVICIOS FTS,40282.69,Suministro banco de resistencias 4 etapas. Especificaciones: Equipo: York  Modelo: CM44-60-34-PY5 KW: 60 Etapas: 4 AMPS: 78.8 Circuito de control: 24 Volt: 440 Fases: 3,Suministro banco de resistencias,1.0,34726.46
SO2092,2022-02-21,"Empacadora San Marcos, Jesus Navarro",SERVICIOS FTS,282892.68,Servicio de 2 técnicos en área de té y porcionados (Enero-Febrero 2022),Servicio de 2 técnicos en área de té y porcionados (Enero-Febrero 2022),1.0,243873.0
SO2085,2022-02-21,MONDELEZ MEXICO,SERVICIOS FTS,71864.32,"Servicio de Técnico especialista en automatización Planta Monterrey  48 hrs. de Servicio. (Sab, Dom, Lun, Mar.) Turno Día  Habilidades: - Experiencia técnica en Automatización - Dominio de marca Allen Bradley - Seguimiento a Proyectos. - Capacidad administrativa. - Trabajo en equipo - Certificados DC3 en : Trabajos Eléctricos , LOTO, ARC FLASH.",Servicio de Técnico especialista en automatización Planta Monterrey,1.0,61952.0
SO2032,2022-02-16,MONDELEZ MEXICO,SERVICIOS FTS,457040.0,Soporte en instalación y configuración de módulos de red para Tape Loader para Mondelez planta Monterrey,Soporte en instalación y configuración de módulos de red para Tape Loader para Mondelez planta Monterrey,1.0,394000.0
SO2070,2022-02-15,MONDELEZ MEXICO,SERVICIOS FTS,156600.0,"Servicio de instalación de 72 candados tipo cadena para fijar equipos de medición. Incluye:  Perforación para colocar ancla tipo expansor o taquete en pared o metal. Realizar perforación en equipos que sea necesario para instalación de oreja para candado. Colocar cable acerado , de anclaje a equipo, se coloca un candado por equipo. Entrega de llave maestra por línea.",Servicio de instalación de candados tipo cadena para fijar equipos de medición.,1.0,135000.0
SO2066,2022-02-15,"Empacadora San Marcos, Jesus Navarro",SERVICIOS FTS,150374.28,Soporte técnico y de ingeniería para bypass eléctrico en bomba de tanque de vinagre,Soporte técnico y de ingeniería para bypass eléctrico en bomba de tanque de vinagre,1.0,129633.0
SO2041,2022-02-15,"Empacadora San Marcos, Jesus Navarro",SERVICIOS FTS,1353065.76,Fabricación e Integración de guardas para maquina LT área de te,Fabricación e Integración de guardas para maquina LT área de te,12.0,1166436.0
SO2030,2022-02-15,"Empacadora San Marcos, Jesus Navarro",SERVICIOS FTS,1285421.52,Fabricación de pasillo elevado entre barricas,Fabricación de pasillo elevado entre barricas,1.0,1108122.0
SO2018,2022-02-15,MONDELEZ MEXICO,SERVICIOS FTS,226200.0,Matenimiento y Calibracion de rayos X de Linea 7   Serie: - E210201 - E210202 - E210203    OBSERVACION:   - INCLUYE MANO DE OBRA  -HERRAMIENTAS - REFACCIONES NECESARIAS,Matenimiento y ajuste de rayos X de Linea 3,3.0,195000.0
SO1976,2022-02-15,MONDELEZ MEXICO,SERVICIOS FTS,748200.0,Integración de Sistema de control para TCS y TPS,Sistema de control para TCS y TPS,1.0,645000.0
SO1887,2022-02-15,MONDELEZ MEXICO,SERVICIOS FTS,53689.44,"Modificación de botoneras de paro en Sunrise Paletizado Incluye:  Modificación de posición de botones cabeza de hongo, en 15 botoneras de permiso-paro de emergencia. Desconexión y conexión eléctrica de contactos NO, NC de bloque de contactos de botonera Reacomodo de cableado interno en botoneras, suministro de cable cal. 14 awg Instalación física de tapones marca Allen Bradley para orificio sobrante en botoneras Pruebas eléctricas de funcionalidad de botoneras.",Modificación de botoneras de paro en Sunrise Paletizado,1.0,46284.0
SO2067,2022-02-09,MONDELEZ MEXICO,SERVICIOS FTS,75518.32,"Servicio de Técnico especialista en automatización Planta Monterrey  48 hrs. de Servicio. (Sab, Dom, Lun, Mar.) Turno Nocturno  Habilidades: - Experiencia técnica en Automatización - Dominio de marca Allen Bradley - Seguimiento a Proyectos. - Capacidad administrativa. - Trabajo en equipo - Certificados DC3 en : Trabajos Eléctricos , LOTO, ARC FLASH.",Servicio de Técnico especialista en automatización Planta Monterrey,1.0,65102.0
SO2014,2022-02-09,"Empacadora San Marcos, Jesus Navarro",SERVICIOS FTS,4030137.61,Fabricación de piso y barandal en mezanine de bote vacío en acero al carbón,Fabricación de piso y barandal en mezanine de bote vacío en acero al carbón,1.0,2366134.56
SO2014,2022-02-09,"Empacadora San Marcos, Jesus Navarro",SERVICIOS FTS,4030137.61,Fabricación de pasillo elevado entre barricas,Fabricación de pasillo elevado entre barricas,1.0,1108122.0
SO2023,2022-02-03,MONDELEZ MEXICO,SERVICIOS FTS,25421.4,"Suministro de 9 Batas Arc Flash Planta Mty. Características:  Camisa de trabajo, con protección CAT 2 AR/FR y cumplimiento con NFPA® 2112.  Clasificación de arco ATPV 8,6 calorías/cm² cuello plano Cierres de  botón metálico oculto Puños forrados de una pieza con botón metálico ocultos Mezcla: 88 % algodón/ 12 % nailon Cierre: Cierre frontal con pinzas ocultas Tela: resistente al fuego, 7 oz. (235 g/m²) Color: Light Blue",Suministro de 9 Batas Arc Flash Planta Mty.,9.0,21915.0
SO2063,2022-02-01,MONDELEZ MEXICO,SERVICIOS FTS,452400.0,"Matenimiento y Calibracion de rayos X de Linea 2, MARCA Eagle Pro   Serie: E0051, E0052, E0053  OBSERVACION:   - INCLUYE MANO DE OBRA  -HERRAMIENTAS - REFACCIONES NECESARIAS",Matenimiento y ajuste de rayos X de Linea 3,1.0,195000.0
SO2063,2022-02-01,MONDELEZ MEXICO,SERVICIOS FTS,452400.0,"Matenimiento y ajuste de rayos X de Linea 5   Serie: 4400000066, 4400000065, 4400000064, 4400000063 y 4400000062  OBSERVACION:   - INCLUYE MANO DE OBRA  -HERRAMIENTAS - REFACCIONES NECESARIAS",Matenimiento y ajuste de rayos X de Linea 3,1.0,195000.0
SO2044,2022-02-01,MONDELEZ MEXICO,SERVICIOS FTS,75518.32,"Servicio de Técnico especialista en automatización Planta Monterrey  48 hrs. de Servicio. (Sab, Dom, Lun, Mar.) Turno Nocturno  Habilidades: - Experiencia técnica en Automatización - Dominio de marca Allen Bradley - Seguimiento a Proyectos. - Capacidad administrativa. - Trabajo en equipo - Certificados DC3 en : Trabajos Eléctricos , LOTO, ARC FLASH.",Servicio de Técnico especialista en automatización Planta Monterrey,1.0,65102.0
SO2051,2022-01-27,British American Tobacco Mexico S.A. de C.V.,SERVICIOS FTS,12110.4,Servicio y suministro de refacciones - Válvula de llenado - Aislante para tubería de roció - Mano de obra,Servicio y suministro de refacciones,1.0,10440.0
SO2050,2022-01-27,British American Tobacco Mexico S.A. de C.V.,SERVICIOS FTS,10440.0,Servicio de suministro de refacciones: - Valvula de fuga 3/4  - Mano de obra,Servicio de suministro de refacciones,1.0,9000.0
SO2049,2022-01-27,British American Tobacco Mexico S.A. de C.V.,SERVICIOS FTS,12249.6,Servicio de suministro de refacciones:  - Cambio de válvula de escurrimiento. - Mano de obra,Servicio de suministro de refacciones,1.0,10560.0
SO2031,2022-01-27,MONDELEZ MEXICO,SERVICIOS FTS,71867.8,"Servicio de Técnico especialista en automatización Planta Monterrey  Soporte Técnico Especialista en Automatización. 48 hrs. de Servicio. (Sab, Dom, Lun, Mar.)  Habilidades: - Experiencia técnica en Automatización - Dominio de marca Allen Bradley - Seguimiento a Proyectos. - Capacidad administrativa. - Trabajo en equipo - Certificados DC3 en : Trabajos Eléctricos , LOTO, ARC FLASH.",Servicio de Técnico especialista en automatización Planta Monterrey,1.0,61955.0
SO1961,2022-01-24,MONDELEZ MEXICO,SERVICIOS FTS,68556.0,Instalación de barra de tierra para tablero Maquinado L11 Incluye: Perforación de suelo para instalación de barra de cobre 10 Ft. de largo Instalación de barras cuadrada perforada para conexión de 10 VFDs dentro de tablero Suministro de cable de 12 awg color verde para conexión de tierra de 10 VFDs Suministro de cable 1/0 color negro para conectar de barra de suelo a barras perforadas. Suministro de mordazas para sujetar cable a barra de suelo. Suministro de Zapatas para conexión de varilla a barra de tierra Conexión de cableado dentro de tablero Fabricación de Tapial para realizar perforación en suelo,Instalación de barra de tierra para tablero Maquinado L11,1.0,59100.0
SO1917,2022-01-24,MONDELEZ MEXICO,SERVICIOS FTS,25636.0,"Reparacion de clima marca Pfanenberg RSM B L6 Incluye:  Desarme de equipo y cambio de componentes en taller FTS. Suministro e instalación de ventilador marca: EBMPAPST, MODELO: R2E225-RA92-10 Suministro e instalación de filtro para ventilador condensador marca: ALL EARTH, características: 4MF, 450VAC 10,000 A.F.C. Armado de equipo y pruebas de funcionamiento. Entrega de equipo en planta.",Reparacion de clima marca Pfanenberg RSM B L6,1.0,22100.0
SO1916,2022-01-24,MONDELEZ MEXICO,SERVICIOS FTS,25636.0,"Reparación de clima Pfannenberg RSM C de L6 Incluye:  Desarme de equipo y cambio de componentes en taller FTS. Suministro e instalación de ventilador marca: EBMPAPST, MODELO: R2E225-RA92-10 Suministro e instalación de filtro para ventilador condensador marca: ALL EARTH, características: 4MF, 450VAC 10,000 A.F.C. Armado de equipo y pruebas de funcionamiento. Entrega de equipo en planta.",Reparación de clima Pfannenberg RSM C de L6,1.0,22100.0
SO2033,2022-01-20,MONDELEZ MEXICO,SERVICIOS FTS,229680.0,21025-07 Servicios de Supervisión  - Comments: Servicios de supervision de ingenieria para el proyecto (TAILOR) planta Mondelez Monterrey (G) Folio:2d92ab19-5f4e-4454-9a42- eaa4dbeas1aa (BFMA-TAIL),"Description  21025-07 Servicios de Supervisión   - Comments: Servicios de supervision de ingenieria para el proyecto 21G- Repack - Tailor, planta Mondelez Monterrey (G) Folio:2d92ab19-5f4e-4454-9a42-eaa4dbeas1aa",3.0,198000.0
SO2008,2022-01-20,MONDELEZ MEXICO,SERVICIOS FTS,173634.6,"Instalación de 9 Nodos de Red ethernet RJ45 a M12 Incluye:   Se instalara cableado UTP CAT6A marca SIEMON, desde tablero Maquinado L7 hasta cada punto en sección de laminadores. Cableado se instalara por canaleta elevada ya existente, salimos por canaleta desde tablero y se sigue trayectoria original por dentro de estructura de maquinaria hasta llegar a cada sección. Distancia de cableado aproximado a punto mas lejano son 30 mts. Se instalará en extremo de cable conectores RJ45 Plug SIEMON (tablero) Y cable sin ponchar del lado de (Laminador) para conexion en modulo de comunicacion suministrado por Mondelez Identificación de cableado y nodos. Se utiliza Certificador FLUKE Networks DSX2-600-PRO. Se instalara un cable multilínea de control calibre 3 x 18 awg, desde tablero hasta cada sección de nodos  para alimentación de 24 VCD, en extremo de tablero no se conecta, extremo de laminador se deja solo el cable sin ponchar para recibir modulos de comunicacion.  Incluidos renta de plataforma articulada para trabajo en alturas. No incluye suministro de Switch ni modulos de comunicación.",Instalación de 9 Nodos de Red ethernet RJ45 a M12,1.0,149685.0
SO2021,2022-01-18,MONDELEZ MEXICO,SERVICIOS FTS,120070.44,CLIMA/2000W/SK3186.930/RITTAL CLIMA/2000W/SK3186.930/RITTAL,SK 3305.540 RITTAL BLUE+ AC UNIT 1500 W,1.0,103509.0
SO1962,2022-01-17,MONDELEZ MEXICO,SERVICIOS FTS,348000.0,Servicios de supervision de ingenieria (E) Folio:2d92ab19-5f4e-4454-9a42-eaa4dbead1aa,Supervisor Automatización,4.0,300000.0
SO2015,2022-01-14,"Empacadora San Marcos, Jesus Navarro",SERVICIOS FTS,105645.16,Fabricación e integración de selladora manual para área de te,Fabricación e integración de selladora manual para área de te,1.0,91073.41
SO1999,2022-01-14,"Empacadora San Marcos, Jesus Navarro",SERVICIOS FTS,282892.68,Servicio de 2 técnicos en área de té y porcionados (5 semanas),Servicio de 2 técnicos en área de té y porcionados (5 semanas),1.0,243873.0
SO1991,2022-01-14,"Empacadora San Marcos, Jesus Navarro",SERVICIOS FTS,282562.08,Reparación de 6 Artesa Redonda,Reparación de 6 Artesa Redonda,1.0,243588.0
SO2000,2022-01-12,MONDELEZ MEXICO,SERVICIOS FTS,1531.2,FILTRO/AIRE/SK 3240.200/RITTAL,FILTRO/AIRE/SK 3240.200/RITTAL,1.0,1320.0
SO1998,2022-01-12,MONDELEZ MEXICO,SERVICIOS FTS,14268.0,"Servicio de mantenimiento a  tableros eléctricos Mixer L11 Planta Mty.  Mantenimiento preventivo a Tablero electrico principal de mixer y Tablero control HMI.  - Aspirado de tableros y componentes - Limpieza de gabinetes exterior e interior - Reapriete de tornillería con torque controlado. - Reacomodo de cables, canaletas y conexiones mal ubicadas. - Prueba ""Pull check"" punto por punto - Puesta en marcha de equipos. - Reportes de Mantenimiento digitales.",Servicio de mantenimiento a  tableros eléctricos Mixer L11 Planta Mty.,1.0,12300.0
SO1994,2022-01-10,MONDELEZ MEXICO,SERVICIOS FTS,377000.0,Matenimiento y Calibracion de rayos X de Linea 6   Serie: - 4660292359 - 4660292341 - 4660292344 - 4660292347 - 4660292365   OBSERVACION:   - INCLUYE MANO DE OBRA  -HERRAMIENTAS - REFACCIONES NECESARIAS,Matenimiento y ajuste de rayos X de Linea 3,5.0,325000.0
SO1993,2022-01-10,MONDELEZ MEXICO,SERVICIOS FTS,377000.0,Matenimiento y Calibracion de rayos X de Linea 13   Serie: - 4460000047 - 4660292362 - 4660292356 - 4600272321 - 4600272310   OBSERVACION:   - INCLUYE MANO DE OBRA  -HERRAMIENTAS - REFACCIONES NECESARIAS,Matenimiento y ajuste de rayos X de Linea 3,5.0,325000.0
SO1977,2022-01-10,GARCOMEX,SERVICIOS FTS,31088.0,Transductor Part Number T-0150 MARCA Novotechnik,Transductor Part Number T-0150 MARCA Novotechnik,2.0,26800.0
SO1970,2021-12-13,MONDELEZ MEXICO,SERVICIOS FTS,31320.0,"Servicio análisis de energía Horno Línea 11 Servicio de medición para análisis de energía en Horno L11  Incluye: Medición de las variaciones de voltaje. Medición de frecuencia, parpadeos, desequilibrio de tensión. Medición de niveles de las componentes de distorsión armónica en voltaje. Componentes armónicas; magnitud y ángulo de fase. Fluctuaciones de voltaje y corriente (sag, swells, caídas de voltaje). Desbalance de voltaje en sistemas trifásicos. La medición se realizara durante un periodo de 7 días, con equipo medidor de parámetros eléctricos trifásicos : Marca DRANETZ, se deja equipo en tablero eléctrico conectado a las 3 fases de potencia 480 Volts. SE ENGTREGA REPORTE TECNICO CON EVENTOS DETECTADOS Y RECOMENDACIONES POR ESPECIALISTA DE ENERGIA.",Servicio análisis de energía Horno Línea 11,1.0,27000.0
SO1943,2021-12-11,MONDELEZ MEXICO,SERVICIOS FTS,1253090.0,"Servicio de instalación de Nodos de red Ethernet en  Planta Mondelez Monterrey Incluye:  Suministro de materiales para la instalación de nodos de red. Suministro e instalación de materiales de canalización con tubería: Tuberia conduit de 1” pared gruesa, codos, coples, caja de registro, cajas FS, condulet, abrazaderas. Cable de red ethernet UTP en categoría 6A con blindaje. MCA. SIEMON Certificación: Los Nodos de red con cable UTP incluyen certificación con Certificador FLUKE Networks DSX2-600-PRO Conectores RJ45 categoría 6A con blindaje MCA. SIEMON Face Plate en categoría 6A. Patch cord necesarios en categoría 6A para IDF. MCA SIEMON Patch panel tera-max de 24 puertos con blindaje Patch panel riel din Identificación de cableado y nodos Incluidos renta de plataforma articulada para trabajo en alturas.",Servicio de instalación de Nodos de red en Línea 9 Planta Mty.,1.0,1080250.0
SO1959,2021-12-08,MONDELEZ MEXICO,SERVICIOS FTS,1709840.0,"Desconexión  y Desmontaje, así también Montaje y Conexión  de equipos de medición en Alta Tensión (115KV) DE 3pza de TPS y 3 pzas de TCS","Desconexión  y Desmontaje, así también Montaje y Conexión  de equipos de medición en Alta Tensión (115KV) DE 3pza de TPS y 3 pzas de TCS",1.0,252000.0
SO1959,2021-12-08,MONDELEZ MEXICO,SERVICIOS FTS,1709840.0,"Canalización de Tubería para alimentar cuarto de control desde (TPS Y TCS) para llegar a caseta de control. Apertura de excavación, demolición si es necesario. Tapado de Tubería y Cableado. Colocación de Gabinete para tablilla de conexión","Canalización de Tubería para alimentar cuarto de control desde (TPS Y TCS) para llegar a caseta de control. Apertura de excavación, demolición si es necesario. Tapado de Tubería y Cableado. Colocación de Gabinete para tablilla de conexión",1.0,192000.0
SO1959,2021-12-08,MONDELEZ MEXICO,SERVICIOS FTS,1709840.0,"Fabricación de Sistema de Tierras, para aterriza miento de equipos en Alta Tensión.","Fabricación de Sistema de Tierras, para aterriza miento de equipos en Alta Tensión.",1.0,292000.0
SO1959,2021-12-08,MONDELEZ MEXICO,SERVICIOS FTS,1709840.0,"Identificación, Desconexión, Conexión de señales Existentes y de nueva medición en corrientes y Voltajes","Identificación, Desconexión, Conexión de señales Existentes y de nueva medición en corrientes y Voltajes",1.0,204000.0
SO1959,2021-12-08,MONDELEZ MEXICO,SERVICIOS FTS,1709840.0,Revision y calibracion de 3 TPS Y 3 TCS. (Esta actividad se debe realizar necesariamente antes de la intervencion del 24 y 25 de Dic),Revision y calibracion de TPS Y TCS.,1.0,130000.0
SO1959,2021-12-08,MONDELEZ MEXICO,SERVICIOS FTS,1709840.0,"- Tubería para Canalización subterránea, tubería para interconexión TPS Y TCS  - Sistema de tierras Físicas  - Gabinete de Medición, Base de 13 Terminales, soportería  y hardware","Tubería para Canalización subterránea, tubería para interconexión TPS Y TCS",1.0,404000.0
SO1958,2021-12-08,MONDELEZ MEXICO,SERVICIOS FTS,71892.16,"Servicio de tecnico especialista en Automatizacion Mty. Servicio de Técnico especialista en automatización Planta Monterrey Técnico Especialista en Automatización 48 hrs. de Servicio. Habilidades: - Experiencia técnica en Automatización - Dominio de marca Allen Bradley - Seguimiento a Proyectos. - Capacidad administrativa. - Trabajo en equipo - Certificados DC3 en : Trabajos Eléctricos , LOTO, ARC FLASH.",Servicio de tecnico especialista en Automatizacion Mty.,1.0,61976.0
SO1939,2021-12-08,MONDELEZ MEXICO,SERVICIOS FTS,379581.7,Suministro de equipos ThinClient Modelo: TM700 Marca: ONLOGIC Incluye: -Instalacion y pruebas de equipos,Suministro de equipos Industrial Fanlees Mini PC Whit Thinmanager Modelo: TM700,16.0,327225.6
SO1555,2021-12-08,MONDELEZ MEXICO,SERVICIOS FTS,196632.76,"Instalación alimentación eléctrica IDF 10 Incluye:  Instalación eléctrica de 100 metros aproximados de tubería Conduit pared gruesa en 1/2 "", condulets LBs, coples para Conduit,  desde IDF 10 hacia sub estación Paletizado, trayectoria en linea recta con 2 desviaciones a 90 grados. Bajada y conexión eléctrica en centro de centro de carga 19LG02 208/120 V. Instalación de interruptor térmico de 30 amperes en centro de carga 19LG02. Instalación de 120 metros por 3 líneas de cableado en calibre 14 en colores, negro, blanco y verde para alimentación eléctrica. Instalación de esparrago y mordazas de 3/8 por trayectoria de estructura metálica ,para sujeción de tubería. Perforación de pared de subestación para ingreso de tubería Conduit de 1/2"".  Conexión eléctrica de cableado 127 volts de IDF dentro de gabinete actual. Renta de plataforma articulada para instalación. Puesta en marcha.",Instalación alimentación eléctrica IDF 10,1.0,169511.0
SO1953,2021-12-06,MONDELEZ MEXICO,SERVICIOS FTS,377000.0,"Matenimiento y ajuste de rayos X de Linea 14   Serie:  4400000066, 4400000065, 4400000064, 4400000063 y 4400000062   OBSERVACION: - INCLUYE MANO DE OBRA -HERRAMIENTAS - REFACCIONES NECESARIAS","Matenimiento y ajuste de rayos X de L10                                       Serie: 1436568530020, 1436568530030 , 1436568530040 y 1436568530050 OBSERVACION: - INCLUYE MANO DE OBRA - HERRAMIENTAS - REFACCIONES NECESARIAS",5.0,325000.0
SO1921,2021-12-06,MONDELEZ MEXICO,SERVICIOS FTS,908745.2,"Suministro e Instalacion de equipos UPS y tarjeta de monitoreo Suministro de Smart-UPS marca: APC, modelo: SMT3000C.  Características: - Capacidad eléctrica de salida - 2.7Kilovatios / 2.88kVA - Conexiones de salida - (2) NEMA 5-20R (Batería de reserva) - (8) NEMA 5-15R (Batería de reserva) - Voltaje de salida nominal 120V - Voltaje Nominal de Entrada 120V - Tipo de Conexión de Entrada NEMA L5-30P - Protección inteligente y eficiente de la red eléctrica con tiempo de autonomía ampliable. Ideal para servidores, puntos de venta, equipos médicos.   y dispositivos de red. -Tarjeta de administración de redes para SAI 3 Modelo: AP9640 (Se incluyen 3 tarjetas de red adicionales (Independientes a las 8 totales) - Monitorización remota y control de un SAI individual al conectarlo directamente a la red.",Suministro e Instalacion de equipos UPS y tarjeta de monitoreo,8.0,451067.84
SO1921,2021-12-06,MONDELEZ MEXICO,SERVICIOS FTS,908745.2,"Mano de obra de instalacion y suministro de materiales para instalación  Incluye:  Suministro de materiales necesarios para instalación y alimentación eléctrica: Tubería conduit pared gruesa en 3/4 Herrajes necesarios para instalación de tubería conduit 3/4 Contactos duplex polarizados necesarios, así como cableado necesario  Suministro de cableado de red y etiquetado de los mismos Certificación de nodos mediante Fluke Networks DSX-602 Conexiones de red de UPS´s a red CCN de planta, utilizando cable ethernet UTP Cat6 , patchcords y conectores MCA. SIEMON Equipos UPS se instalara dentro de gabinete de IDF existente. - Configuracion necesaria para monitoreo remoto de UPSs via Ethernet/Ip. -Incluido en esta partida Renta de plataforma articulada para el servicio de instalación de 8 equipos,",Mano de obra de instalacion y suministro de materiales para instalación,8.0,332333.2
SO1768,2021-12-06,MONDELEZ MEXICO,SERVICIOS FTS,72914.12,Instalacion de barra de tierra 3m para tablero maquinado L5 Incluye:  Perforación de suelo para instalación de barra de cobre 10 Ft. de largo Instalación de barras cuadrada perforada para conexión de 17 VFDs dentro de tablero Suministro de cable de 12 awg color verde para conexión de tierra de 17 VFDs Suministro de cable 1/0 desnudo para conectar de barra de suelo a barras perforadas. Suministro de mordaza para sujetar cable a barra de suelo. Conexión de cableado dentro de tablero.,Instalacion de barra de tierra 3m para tablero maquinado L5,1.0,62857.0
SO1960,2021-12-02,MONDELEZ MEXICO,SERVICIOS FTS,36540.0,"24 horas de Servicio de especialista de automatización planta Mty. Servicio de Técnico especialista en automatización Planta Monterrey Técnico Especialista en Automatización 24 hrs. de Servicio turno nocturno. Habilidades: - Experiencia técnica en Automatización - Dominio de marca Allen Bradley - Seguimiento a Proyectos. - Capacidad administrativa. - Trabajo en equipo - Certificados DC3 en : Trabajos Eléctricos , LOTO, ARC FLASH.",24 horas de Servicio de especialista de automatización planta Mty.,1.0,31500.0
SO1931,2021-12-02,MONDELEZ MEXICO,SERVICIOS FTS,301600.0,Matenimiento y Calibracion de rayos X de Linea 3   Serie: - 4660351580 - 4660351583 - 4660351586 - 4660351598    OBSERVACION:   - INCLUYE MANO DE OBRA  -HERRAMIENTAS - REFACCIONES NECESARIAS,Matenimiento y ajuste de rayos X de Linea 3,4.0,260000.0
SO1896,2021-12-02,MONDELEZ MEXICO,SERVICIOS FTS,42340.0,"Instalación de manguera neumática, conexiones y tornillería mariposa Incluye:  Suministro e instalación de manguera neumática industrial tipo carrete, material PVC en medidas de diámetro de 1/2 "" y largo de 15 metros. Para trabajo de 300 PSI máximo, incluye niples o accesorios necesarios para conectar a toma de aire existente en área. Suministro e instalación de tuercas tipo mariposa en mediada de 3/8 para guardas en área de conveyor aéreos en maquinado Suministro e instalación de tuercas tipo mariposa en mediada de 3/8 para guardas en área de detector de metales maquinado","Instalación de manguera neumática, conexiones y tornillería mariposa",1.0,36500.0
SO1955,2021-12-01,MONDELEZ MEXICO,SERVICIOS FTS,70732.16,"Servicio de Técnico especialista en automatización Planta Monterrey Técnico Especialista en Automatización ( FIN DE SEMANA ) 48 hrs. de Servicio. Habilidades: - Experiencia técnica en Automatización - Dominio de marca Allen Bradley - Seguimiento a Proyectos. - Capacidad administrativa. - Trabajo en equipo - Certificados DC3 en : Trabajos Eléctricos , LOTO, ARC FLASH.",Servicio de Técnico especialista en automatización Planta Monterrey,1.0,60976.0
